"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:30:22,FALSE,NA,"1595213130015166464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saragoodson59",1655,TRUE,FALSE,NA,NA
"12","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:29:12,FALSE,NA,"1595212835919138817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JJamesMcL",1655,TRUE,FALSE,NA,NA
"13","@JoshShapiroPA Open up Pennsylvania oil and natural gas industry and stop punishing us with your beliefs",FALSE,0,"JoshShapiroPA",2022-11-23 00:27:50,FALSE,"1595101731704262656","1595212492585713665","24209167","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kevsqoh",0,FALSE,FALSE,NA,NA
"14","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:27:23,FALSE,NA,"1595212378123157504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anthony33863812",1655,TRUE,FALSE,NA,NA
"15","Wow the guy in the video is so delusional. It's not just heating oil that's affected it's natural gas too. Between… https://t.co/ufgWoLHOR8",FALSE,0,NA,2022-11-23 00:27:06,TRUE,NA,"1595212308569112576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RedSquirrelFtw",0,FALSE,FALSE,NA,NA
"16","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:25:25,FALSE,NA,"1595211885141540864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roelieb73",1655,TRUE,FALSE,NA,NA
"17","RT @TSmith1867: What do farmers do with used oil??
I'm seriously thinking I could make a used oil burner to heat water and circulate into m…",FALSE,0,NA,2022-11-23 00:25:19,FALSE,NA,"1595211859052974081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregBCooper",1,TRUE,FALSE,NA,NA
"18","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:25:19,FALSE,NA,"1595211857215852545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CojangoCrafts",1655,TRUE,FALSE,NA,NA
"19","RT @LokSabhaSectt: The Committee on Petroleum &amp; Natural Gas is scheduled to meet today to be briefed by the representatives of the Ministry…",FALSE,0,NA,2022-11-23 00:23:02,FALSE,NA,"1595211285251383296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Satenda24272164",8,TRUE,FALSE,NA,NA
"20","RT @PRSLegislative: #CommitteeAlert The Committee on Petroleum &amp; Natural Gas is scheduled to meet today to be briefed on ""Steps taken to re…",FALSE,0,NA,2022-11-23 00:22:58,FALSE,NA,"1595211269589831682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Satenda24272164",6,TRUE,FALSE,NA,NA
"21","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:22:49,FALSE,NA,"1595211229613760512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_M_Free_Mind",1655,TRUE,FALSE,NA,NA
"22","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:22:42,FALSE,NA,"1595211200815681538",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MargaretHacking",1655,TRUE,FALSE,NA,NA
"23","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:22:34,FALSE,NA,"1595211165851942912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraHalifax",1655,TRUE,FALSE,NA,NA
"24","RT @LokSabhaSectt: The Committee on Petroleum &amp; Natural Gas met today to be briefed by the representatives of the Ministry of @PetroleumMin…",FALSE,0,NA,2022-11-23 00:22:33,FALSE,NA,"1595211161045434368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Satenda24272164",11,TRUE,FALSE,NA,NA
"25","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:21:36,FALSE,NA,"1595210922498621440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramsay_jacqui",1655,TRUE,FALSE,NA,NA
"26","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:20:43,FALSE,NA,"1595210701542400000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BimblerSusan",1655,TRUE,FALSE,NA,NA
"27","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:20:15,FALSE,NA,"1595210583950954497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulLoh007",1655,TRUE,FALSE,NA,NA
"28","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:20:05,FALSE,NA,"1595210541273849856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","todunsoetan",1655,TRUE,FALSE,NA,NA
"29","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:18:39,FALSE,NA,"1595210181901942784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JackieKane",1655,TRUE,FALSE,NA,NA
"30","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:18:34,FALSE,NA,"1595210159063994368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandra_Summers_",1655,TRUE,FALSE,NA,NA
"31","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:18:30,FALSE,NA,"1595210143095980032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tallpaul1120",1655,TRUE,FALSE,NA,NA
"32","RT @amtvmedia: Europeans pay up to 15 times what Americans pay for natural gas. This will happen in the USA once Biden extinguishes all of…",FALSE,0,NA,2022-11-23 00:18:02,FALSE,NA,"1595210027232641027",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amtvmedia8",7,TRUE,FALSE,NA,NA
"33","RT @iScotNews: @BBCJamesCook James,  your organisation broadcast the below information about North Sea Oil &amp; Gas without any retraction or…",FALSE,0,NA,2022-11-23 00:18:01,FALSE,NA,"1595210022241374209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BRADYbhoy2",86,TRUE,FALSE,NA,NA
"34","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:17:38,FALSE,NA,"1595209926787403778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fantoma68yahoo1",1655,TRUE,FALSE,NA,NA
"35","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:17:05,FALSE,NA,"1595209787934998528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jen2542B",1655,TRUE,FALSE,NA,NA
"36","@BeaAlbermann @fossiltreaty @DrTedros @ClimateEnvoy @DrMariaNeira @blom_iris @GCHAlliance @WHO @JMattijsen… https://t.co/6YcsWuT9Ag",FALSE,0,"BeaAlbermann",2022-11-23 00:16:32,TRUE,"1593627100652642308","1595209647522193409","1543943003471060992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TkMatsabu",0,FALSE,FALSE,NA,NA
"37","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:16:20,FALSE,NA,"1595209599656894465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jodypans",1655,TRUE,FALSE,NA,NA
"38","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:15:59,FALSE,NA,"1595209508460302336",NA,"<a href=""https://play.google.com/store/apps/details?id=com.arthurivanets.owly"" rel=""nofollow"">Оwly</a>","re7ere",1655,TRUE,FALSE,NA,NA
"39","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:15:54,FALSE,NA,"1595209488725860353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BillWard60",1655,TRUE,FALSE,NA,NA
"40","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:15:30,FALSE,NA,"1595209387374936064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Daniele33942128",1655,TRUE,FALSE,NA,NA
"41","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:12:54,FALSE,NA,"1595208733939978240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yorks_Queen",1655,TRUE,FALSE,NA,NA
"42","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:12:45,FALSE,NA,"1595208694815657984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adrian_rollins",1655,TRUE,FALSE,NA,NA
"43","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:11:21,FALSE,NA,"1595208342640951297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alicemartinvo",1655,TRUE,FALSE,NA,NA
"44","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:11:08,FALSE,NA,"1595208290438610944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wepaidinupayout",1655,TRUE,FALSE,NA,NA
"45","@FlowerandFist @robmpow83 @EdBohman @GeraldKutney How many years of oil and natural gas and coal are left on the pl… https://t.co/d6oLdClBKO",FALSE,0,"FlowerandFist",2022-11-23 00:11:06,TRUE,"1595206815305932800","1595208281949184001","4734633338","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StephenKlebs",0,FALSE,FALSE,NA,NA
"46","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:10:43,FALSE,NA,"1595208184993837056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sebkraemer",1655,TRUE,FALSE,NA,NA
"47","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:08:46,FALSE,NA,"1595207693987450881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiewyinA",1655,TRUE,FALSE,NA,NA
"48","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:08:34,FALSE,NA,"1595207642875666433",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","montazelsmary",1655,TRUE,FALSE,NA,NA
"49","@ericareport You are absolutely pathetic Erica. Try talking about the failure that’s in the office now. Instead of… https://t.co/xeViTHg55I",FALSE,0,"ericareport",2022-11-23 00:07:58,TRUE,"1594871897371553792","1595207491918389253","1575205434843049984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NealJoy4",0,FALSE,FALSE,NA,NA
"50","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:07:24,FALSE,NA,"1595207350918545408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kazjh",1655,TRUE,FALSE,NA,NA
"51","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:06:57,FALSE,NA,"1595207235923312644",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","martianronnie",1655,TRUE,FALSE,NA,NA
"52","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:05:59,FALSE,NA,"1595206995149201410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ikkyaa",1655,TRUE,FALSE,NA,NA
"53","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:05:35,FALSE,NA,"1595206892149669895",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mariachetcuti1",1655,TRUE,FALSE,NA,NA
"54","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:03:49,FALSE,NA,"1595206446568067072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BXcoalition",1655,TRUE,FALSE,NA,NA
"55","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:02:36,FALSE,NA,"1595206143688806400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paddyoverall",1655,TRUE,FALSE,NA,NA
"56","@sciencelies2020 @BrambleJim @w_terrence Literally protecting their country and people.
The U.S. does benefit from… https://t.co/ynYwG3gK8w",FALSE,0,"sciencelies2020",2022-11-23 00:02:06,TRUE,"1595202159259295744","1595206015896748033","1325931292240867329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psychohawk69",0,FALSE,FALSE,NA,NA
"57","@PierrePoilievre Liberal Cabinet Minister says, “I’m sick and tired about folks talking about the cold winter”. “Oi… https://t.co/neq6UqfroS",FALSE,0,"PierrePoilievre",2022-11-23 00:01:38,TRUE,"1595202443155214336","1595205897449611269","242827267","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FredEngstromONT",0,FALSE,FALSE,NA,NA
"58","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:01:24,FALSE,NA,"1595205841111912448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","athoms274",1655,TRUE,FALSE,NA,NA
"59","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:01:23,FALSE,NA,"1595205836636389377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CooeCosy",1655,TRUE,FALSE,NA,NA
"60","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-23 00:00:44,FALSE,NA,"1595205670621806592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EddieAllcorn",1655,TRUE,FALSE,NA,NA
"61","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:59:44,FALSE,NA,"1595205419105935360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYCBear63",1655,TRUE,FALSE,NA,NA
"62","@chilternbear11 @GretaThunberg You could technically argue that, saying coal, oil and natural gas formed without hu… https://t.co/YxTCpyA02E",FALSE,0,"chilternbear11",2022-11-22 23:58:50,TRUE,"1594571585830408192","1595205195746746368","1533806007712882688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mystery_dave",0,FALSE,FALSE,NA,NA
"63","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:57:53,FALSE,NA,"1595204954121183232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","__Deep_Green",1655,TRUE,FALSE,NA,NA
"64","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:57:27,FALSE,NA,"1595204847900524544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PeterHavercan",1655,TRUE,FALSE,NA,NA
"65","@FlowerandFist @robmpow83 @EdBohman @GeraldKutney You found a way to grow oil? Make natural gas? Please share.",FALSE,0,"FlowerandFist",2022-11-22 23:56:20,FALSE,"1595200937563656192","1595204563602219010","4734633338","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StephenKlebs",0,FALSE,FALSE,NA,NA
"66","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:56:19,FALSE,NA,"1595204560171180033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjlfc88",1655,TRUE,FALSE,NA,NA
"67","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:55:36,FALSE,NA,"1595204381175123971",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dougmbe97",1655,TRUE,FALSE,NA,NA
"68","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:55:03,FALSE,NA,"1595204240527560704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaggiKaye",1655,TRUE,FALSE,NA,NA
"69","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:54:14,FALSE,NA,"1595204036986380290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatieWarnerr",1655,TRUE,FALSE,NA,NA
"70","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:53:54,FALSE,NA,"1595203951686713344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colinahead",1655,TRUE,FALSE,NA,NA
"71","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:52:36,FALSE,NA,"1595203627311841286",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greaney_michael",1655,TRUE,FALSE,NA,NA
"72","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:52:27,FALSE,NA,"1595203588158095361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","margehmmm",1655,TRUE,FALSE,NA,NA
"73","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:51:39,FALSE,NA,"1595203387406032896",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jeaniebt57",1655,TRUE,FALSE,NA,NA
"74","@GOPLeader Domestic oil and natural gas production increase is paramount. The economy will immediately get better.",FALSE,0,"GOPLeader",2022-11-22 23:51:31,FALSE,"1595175216652513282","1595203352048041984","19739126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hotrod510",0,FALSE,FALSE,NA,NA
"75","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:50:55,FALSE,NA,"1595203203183902721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Guy8Q",1655,TRUE,FALSE,NA,NA
"76","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:50:49,FALSE,NA,"1595203174951968770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nathan_jones21",1655,TRUE,FALSE,NA,NA
"77","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:50:36,FALSE,NA,"1595203120585478149",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andymorgantwit",1655,TRUE,FALSE,NA,NA
"78","Energy prices are higher, rebounding upward as OPEC is denying the plans to increase production. Crude oil and natu… https://t.co/ZJJvz2exvv",FALSE,0,NA,2022-11-22 23:50:02,TRUE,NA,"1595202977924521985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mayhem247Ai",0,FALSE,FALSE,NA,NA
"79","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:48:10,FALSE,NA,"1595202510930722817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thepipster64",1655,TRUE,FALSE,NA,NA
"80","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:47:24,FALSE,NA,"1595202317657444352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RahRah2b",1655,TRUE,FALSE,NA,NA
"81","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:46:11,FALSE,NA,"1595202011825426432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfCVPriola",1655,TRUE,FALSE,NA,NA
"82","RT @premnsikka: Oil price is plunging; natural gas price is the lowest since August

But UK household energy price will rise by £500 in Apr…",FALSE,0,NA,2022-11-22 23:46:04,FALSE,NA,"1595201982679363585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KEZZAMAN",1655,TRUE,FALSE,NA,NA
