"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @BitnouOfficial: Bitcoin has become a hot commodity among many speculators, Institutional investors, VCs, etc.
Which commodity will rise…",FALSE,0,NA,2022-12-06 09:01:40,FALSE,NA,"1600052846401097729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeuneMarcAntoi1",5,TRUE,FALSE,NA,NA
"2","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 09:00:37,FALSE,NA,"1600052579488112646",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itasaoz",15,TRUE,FALSE,NA,NA
"3","RT @I_am_the_Story: India's Oil and Natural Gas Corporation, which has a stake in Russia's Sakhalin-I oil and gas project, may acquire Exxo…",FALSE,0,NA,2022-12-06 08:56:18,FALSE,NA,"1600051492811313152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naren_33",1,TRUE,FALSE,NA,NA
"4","RT @GovStitt: Ludicrous. It’s California’s own policies that are causing gas prices to skyrocket to nearly $5 per gallon.

Hey energy compa…",FALSE,0,NA,2022-12-06 08:40:08,FALSE,NA,"1600047426470965248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scorpio316",49,TRUE,FALSE,NA,NA
"5","Make the case for us. I associated it with revenues from exploitation of natural resource so any loss is no one’s l… https://t.co/tUIuvp5OaB",FALSE,0,NA,2022-12-06 08:38:49,TRUE,NA,"1600047096874545154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teddyboylocsin",0,FALSE,FALSE,NA,NA
"6","@HookerandBooker @Kuminga00 @okcthun61905071 @3ptGiannis @warriors We really comparing Andrew Wiggins to a Company… https://t.co/rwevVc5XLq",FALSE,0,"HookerandBooker",2022-12-06 08:34:20,TRUE,"1600001051947515904","1600045966773534720","1009106468648439808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jon4good2",0,FALSE,FALSE,NA,NA
"7","It involves members of the Oil and Natural Gas Sector Coordinating Council, which includes 26 trade associations.
“… https://t.co/8qvGIbYfgb",FALSE,0,"Frank_Stones",2022-12-06 08:32:15,TRUE,"1600045437922070528","1600045440858210309","194991496","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Frank_Stones",0,FALSE,FALSE,NA,NA
"8","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 08:29:31,FALSE,NA,"1600044755185868800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LutherBeckett",15,TRUE,FALSE,NA,NA
"9","RT @Beyond1Man: @g_morkert IRAN : we have the second largest natural gas reserves in the world, holding more than 17 percent of global disc…",FALSE,0,NA,2022-12-06 08:26:55,FALSE,NA,"1600044099427598336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aalisi4",15,TRUE,FALSE,NA,NA
"10","@Sargon_of_Akkad @ClarkeMicah @jonny_b69 In the 60's big oil made a anti nuclear push. They funded enviro groups. I… https://t.co/Cjrhb1kfjD",FALSE,0,"Sargon_of_Akkad",2022-12-06 08:25:28,TRUE,"1599776906399793152","1600043737081487360","2472399354","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CorporalKing84",0,FALSE,FALSE,NA,NA
